Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
75.0	75.4	76.0	23.0	2	72
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Soft-Hard-Soft	11	62	7197.240680000001	gemiddeld
Soft-Hard-Soft	11	63	7223.867200000001	gemiddeld
Soft-Hard-Soft	11	64	7250.688180000001	gemiddeld
Soft-Hard-Soft	11	65	7277.70518	hoog
Soft-Hard-Soft	11	66	7304.91976	hoog
Soft-Hard-Soft	11	67	7330.46198	hoog
Soft-Hard-Soft	11	68	7356.2049000000015	zeer hoog
Soft-Hard-Soft	11	69	7382.150079999999	zeer hoog
Soft-Hard-Soft	11	70	7408.29908	zeer hoog
Soft-Hard-Soft	11	71	7434.65346	Klapband!
Soft-Hard-Soft	11	72	7461.21478	Klapband!
Soft-Hard-Soft	12	13	6172.792560000001	Klapband!
Soft-Hard-Soft	12	14	6188.0538799999995	Klapband!
Soft-Hard-Soft	12	15	6203.650399999999	Klapband!
Soft-Hard-Soft	12	16	6219.434000000002	Klapband!
Soft-Hard-Soft	12	17	6235.407799999998	Klapband!
Soft-Hard-Soft	12	18	6251.57492	Klapband!
Soft-Hard-Soft	12	19	6267.93848	Klapband!
Soft-Hard-Soft	12	20	6284.501600000001	Klapband!
Soft-Hard-Soft	12	21	6301.2674000000015	Klapband!
Soft-Hard-Soft	12	22	6318.239	Klapband!
Soft-Hard-Soft	12	23	6335.151999999999	Klapband!
Soft-Hard-Soft	12	24	6352.54328	Klapband!
Soft-Hard-Soft	12	25	6370.149720000005	Klapband!
Soft-Hard-Soft	12	26	6387.974440000001	Klapband!
Soft-Hard-Soft	12	27	6406.02056	Klapband!
Soft-Hard-Soft	12	28	6424.2912000000015	Klapband!
Soft-Hard-Soft	12	29	6442.789480000001	Klapband!
Soft-Hard-Soft	12	30	6461.518520000001	Klapband!
Soft-Hard-Soft	12	31	6480.4814400000005	Klapband!
Soft-Hard-Soft	12	32	6499.28896	Klapband!
Soft-Hard-Soft	12	33	6518.7272	Klapband!
Soft-Hard-Soft	12	34	6538.4086800000005	Klapband!
Soft-Hard-Soft	12	35	6558.336519999999	Klapband!
Soft-Hard-Soft	12	36	6578.5138400000005	Klapband!
Soft-Hard-Soft	12	37	6598.943760000001	Klapband!
Soft-Hard-Soft	12	38	6619.6294	Klapband!
Soft-Hard-Soft	12	39	6640.573880000001	Klapband!
Soft-Hard-Soft	12	40	6661.78032	Klapband!
Soft-Hard-Soft	12	41	6682.725200000004	Klapband!
Soft-Hard-Soft	12	42	6704.4626	zeer hoog
Soft-Hard-Soft	12	43	6726.471320000001	hoog
Soft-Hard-Soft	12	44	6748.75448	hoog
Soft-Hard-Soft	12	45	6771.3152	gemiddeld
Soft-Hard-Soft	12	46	6794.1566	gemiddeld
Soft-Hard-Soft	12	47	6817.822359999998	laag
Soft-Hard-Soft	12	48	6841.658	laag
Soft-Hard-Soft	12	49	6865.665080000001	laag
Soft-Hard-Soft	12	50	6889.845160000006	laag
Soft-Hard-Soft	12	51	6914.1998	laag
Soft-Hard-Soft	12	52	6938.73056	laag
Soft-Hard-Soft	12	53	6963.439	laag
Soft-Hard-Soft	12	54	6988.32668	laag
Soft-Hard-Soft	12	55	7013.395160000001	laag
Soft-Hard-Soft	12	56	7038.646000000001	laag
Soft-Hard-Soft	12	57	7064.080760000001	laag
Soft-Hard-Soft	12	58	7089.701000000001	laag
Soft-Hard-Soft	12	59	7115.508280000005	laag
Soft-Hard-Soft	12	60	7141.50416	gemiddeld
Soft-Hard-Soft	12	61	7167.690200000001	gemiddeld
Soft-Hard-Soft	12	62	7194.067960000001	gemiddeld
Soft-Hard-Soft	12	63	7220.639000000001	gemiddeld
Soft-Hard-Soft	12	64	7247.404880000001	gemiddeld
Soft-Hard-Soft	12	65	7274.367160000001	gemiddeld
Soft-Hard-Soft	12	66	7301.5274	hoog
Soft-Hard-Soft	12	67	7328.887160000001	hoog
Soft-Hard-Soft	12	68	7354.567000000003	hoog
Soft-Hard-Soft	12	69	7380.449480000001	zeer hoog
Soft-Hard-Soft	12	70	7406.5361600000015	zeer hoog
Soft-Hard-Soft	12	71	7432.828600000002	zeer hoog
Soft-Hard-Soft	12	72	7459.328360000001	Klapband!
Soft-Hard-Soft	13	14	6188.161139999999	Klapband!
Soft-Hard-Soft	13	15	6203.683179999998	Klapband!
Soft-Hard-Soft	13	16	6219.392680000002	Klapband!
Soft-Hard-Soft	13	17	6235.292759999998	Klapband!
Soft-Hard-Soft	13	18	6251.3865399999995	Klapband!
Soft-Hard-Soft	13	19	6267.67714	Klapband!
Soft-Hard-Soft	13	20	6284.1676800000005	Klapband!
Soft-Hard-Soft	13	21	6300.861280000001	Klapband!
Soft-Hard-Soft	13	22	6317.761059999999	Klapband!
Soft-Hard-Soft	13	23	6334.602619999999	Klapband!
Soft-Hard-Soft	13	24	6351.922839999999	Klapband!
Soft-Hard-Soft	13	25	6369.4586000000045	Klapband!
Soft-Hard-Soft	13	26	6387.21302	Klapband!
Soft-Hard-Soft	13	27	6405.189219999999	Klapband!
Soft-Hard-Soft	13	28	6423.39032	Klapband!
Soft-Hard-Soft	13	29	6441.81944	Klapband!
Soft-Hard-Soft	13	30	6460.479700000001	Klapband!
Soft-Hard-Soft	13	31	6479.37422	Klapband!
Soft-Hard-Soft	13	32	6498.113719999999	Klapband!
Soft-Hard-Soft	13	33	6517.4843200000005	Klapband!
Soft-Hard-Soft	13	34	6537.098539999999	Klapband!
Soft-Hard-Soft	13	35	6556.959499999998	Klapband!
Soft-Hard-Soft	13	36	6577.070319999999	Klapband!
Soft-Hard-Soft	13	37	6597.43412	Klapband!
Soft-Hard-Soft	13	38	6618.054019999999	Klapband!
Soft-Hard-Soft	13	39	6638.933139999998	Klapband!
Soft-Hard-Soft	13	40	6660.074599999999	Klapband!
Soft-Hard-Soft	13	41	6680.954880000003	Klapband!
Soft-Hard-Soft	13	42	6702.628059999998	zeer hoog
Soft-Hard-Soft	13	43	6724.572939999999	hoog
Soft-Hard-Soft	13	44	6746.792639999999	hoog
Soft-Hard-Soft	13	45	6769.290279999998	gemiddeld
Soft-Hard-Soft	13	46	6792.068979999998	gemiddeld
Soft-Hard-Soft	13	47	6815.672419999997	laag
Soft-Hard-Soft	13	48	6839.446119999999	laag
Soft-Hard-Soft	13	49	6863.391639999998	laag
Soft-Hard-Soft	13	50	6887.510540000004	laag
Soft-Hard-Soft	13	51	6911.804379999998	laag
Soft-Hard-Soft	13	52	6936.274719999998	laag
Soft-Hard-Soft	13	53	6960.923119999999	laag
Soft-Hard-Soft	13	54	6985.7511399999985	laag
Soft-Hard-Soft	13	55	7010.760339999999	laag
Soft-Hard-Soft	13	56	7035.952279999999	laag
Soft-Hard-Soft	13	57	7061.328519999999	laag
Soft-Hard-Soft	13	58	7086.890619999999	laag
Soft-Hard-Soft	13	59	7112.640140000003	laag
Soft-Hard-Soft	13	60	7138.578639999999	laag
Soft-Hard-Soft	13	61	7164.7076799999995	gemiddeld
Soft-Hard-Soft	13	62	7191.0288199999995	gemiddeld
Soft-Hard-Soft	13	63	7217.5436199999995	gemiddeld
Soft-Hard-Soft	13	64	7244.25364	gemiddeld
Soft-Hard-Soft	13	65	7271.16044	gemiddeld
Soft-Hard-Soft	13	66	7298.265579999998	gemiddeld
Soft-Hard-Soft	13	67	7325.5706199999995	hoog
Soft-Hard-Soft	13	68	7353.077120000001	hoog
Soft-Hard-Soft	13	69	7378.896139999999	hoog
Soft-Hard-Soft	13	70	7404.919739999999	zeer hoog
Soft-Hard-Soft	13	71	7431.14948	zeer hoog
Soft-Hard-Soft	13	72	7457.58692	zeer hoog
Soft-Hard-Soft	14	15	6203.8863999999985	Klapband!
Soft-Hard-Soft	14	16	6219.5210400000005	Klapband!
Soft-Hard-Soft	14	17	6235.346639999998	Klapband!
Soft-Hard-Soft	14	18	6251.36632	Klapband!
Soft-Hard-Soft	14	19	6267.5832	Klapband!
Soft-Hard-Soft	14	20	6284.000400000001	Klapband!
Soft-Hard-Soft	14	21	6300.621040000002	Klapband!
Soft-Hard-Soft	14	22	6317.44824	Klapband!
Soft-Hard-Soft	14	23	6334.217599999999	Klapband!
Soft-Hard-Soft	14	24	6351.465999999999	Klapband!
Soft-Hard-Soft	14	25	6368.930320000005	Klapband!
Soft-Hard-Soft	14	26	6386.613680000001	Klapband!
Soft-Hard-Soft	14	27	6404.5192	Klapband!
Soft-Hard-Soft	14	28	6422.6500000000015	Klapband!
Soft-Hard-Soft	14	29	6441.009200000001	Klapband!
Soft-Hard-Soft	14	30	6459.5999200000015	Klapband!
Soft-Hard-Soft	14	31	6478.42528	Klapband!
Soft-Hard-Soft	14	32	6497.096	Klapband!
Soft-Hard-Soft	14	33	6516.3982000000005	Klapband!
Soft-Hard-Soft	14	34	6535.9444	Klapband!
Soft-Hard-Soft	14	35	6555.737719999999	Klapband!
Soft-Hard-Soft	14	36	6575.78128	Klapband!
Soft-Hard-Soft	14	37	6596.078200000001	Klapband!
Soft-Hard-Soft	14	38	6616.6316	Klapband!
Soft-Hard-Soft	14	39	6637.4446	Klapband!
Soft-Hard-Soft	14	40	6658.52032	Klapband!
Soft-Hard-Soft	14	41	6679.335240000004	Klapband!
Soft-Hard-Soft	14	42	6700.943439999999	zeer hoog
Soft-Hard-Soft	14	43	6722.82372	hoog
Soft-Hard-Soft	14	44	6744.9792	hoog
Soft-Hard-Soft	14	45	6767.413	gemiddeld
Soft-Hard-Soft	14	46	6790.12824	gemiddeld
Soft-Hard-Soft	14	47	6813.668599999999	laag
Soft-Hard-Soft	14	48	6837.3796	laag
Soft-Hard-Soft	14	49	6861.2628	laag
Soft-Hard-Soft	14	50	6885.319760000006	laag
Soft-Hard-Soft	14	51	6909.552039999999	laag
Soft-Hard-Soft	14	52	6933.961199999999	laag
Soft-Hard-Soft	14	53	6958.5488	laag
Soft-Hard-Soft	14	54	6983.3164	laag
Soft-Hard-Soft	14	55	7008.26556	laag
Soft-Hard-Soft	14	56	7033.39784	laag
Soft-Hard-Soft	14	57	7058.7148	laag
Soft-Hard-Soft	14	58	7084.218	laag
Soft-Hard-Soft	14	59	7109.909000000004	laag
Soft-Hard-Soft	14	60	7135.78936	laag
Soft-Hard-Soft	14	61	7161.86064	laag
Soft-Hard-Soft	14	62	7188.124400000001	laag
Soft-Hard-Soft	14	63	7214.582200000001	gemiddeld
Soft-Hard-Soft	14	64	7241.235600000001	gemiddeld
Soft-Hard-Soft	14	65	7268.08616	gemiddeld
Soft-Hard-Soft	14	66	7295.135439999999	gemiddeld
Soft-Hard-Soft	14	67	7322.385	gemiddeld
Soft-Hard-Soft	14	68	7349.836400000001	gemiddeld
Soft-Hard-Soft	14	69	7377.4911999999995	hoog
Soft-Hard-Soft	14	70	7405.35096	hoog
Soft-Hard-Soft	14	71	7431.51724	hoog
Soft-Hard-Soft	14	72	7457.8916	zeer hoog
Soft-Hard-Soft	15	16	6219.8202200000005	Klapband!
Soft-Hard-Soft	15	17	6235.570579999999	Klapband!
Soft-Hard-Soft	15	18	6251.515399999999	Klapband!
Soft-Hard-Soft	15	19	6267.6578	Klapband!
Soft-Hard-Soft	15	20	6284.000900000001	Klapband!
Soft-Hard-Soft	15	21	6300.547820000002	Klapband!
Soft-Hard-Soft	15	22	6317.30168	Klapband!
Soft-Hard-Soft	15	23	6333.9980799999985	Klapband!
Soft-Hard-Soft	15	24	6351.1739	Klapband!
Soft-Hard-Soft	15	25	6368.566020000005	Klapband!
Soft-Hard-Soft	15	26	6386.177560000001	Klapband!
Soft-Hard-Soft	15	27	6404.01164	Klapband!
Soft-Hard-Soft	15	28	6422.071380000001	Klapband!
Soft-Hard-Soft	15	29	6440.3599	Klapband!
Soft-Hard-Soft	15	30	6458.880320000001	Klapband!
Soft-Hard-Soft	15	31	6477.63576	Klapband!
Soft-Hard-Soft	15	32	6496.23694	Klapband!
Soft-Hard-Soft	15	33	6515.469980000001	Klapband!
Soft-Hard-Soft	15	34	6534.947399999999	Klapband!
Soft-Hard-Soft	15	35	6554.672319999999	Klapband!
Soft-Hard-Soft	15	36	6574.64786	Klapband!
Soft-Hard-Soft	15	37	6594.8771400000005	Klapband!
Soft-Hard-Soft	15	38	6615.36328	Klapband!
Soft-Hard-Soft	15	39	6636.1094	Klapband!
Soft-Hard-Soft	15	40	6657.118619999999	Klapband!
Soft-Hard-Soft	15	41	6677.867420000003	Klapband!
Soft-Hard-Soft	15	42	6699.409879999998	zeer hoog
Soft-Hard-Soft	15	43	6721.224799999999	hoog
Soft-Hard-Soft	15	44	6743.315299999998	hoog
Soft-Hard-Soft	15	45	6765.6844999999985	gemiddeld
Soft-Hard-Soft	15	46	6788.335519999999	gemiddeld
Soft-Hard-Soft	15	47	6811.812039999997	laag
Soft-Hard-Soft	15	48	6835.45958	laag
Soft-Hard-Soft	15	49	6859.279699999999	laag
Soft-Hard-Soft	15	50	6883.273960000005	laag
Soft-Hard-Soft	15	51	6907.443919999998	laag
Soft-Hard-Soft	15	52	6931.791139999998	laag
Soft-Hard-Soft	15	53	6956.317179999999	laag
Soft-Hard-Soft	15	54	6981.0235999999995	laag
Soft-Hard-Soft	15	55	7005.91196	laag
Soft-Hard-Soft	15	56	7030.9838199999995	laag
Soft-Hard-Soft	15	57	7056.240739999999	laag
Soft-Hard-Soft	15	58	7081.6842799999995	laag
Soft-Hard-Soft	15	59	7107.316000000003	laag
Soft-Hard-Soft	15	60	7133.137459999999	laag
Soft-Hard-Soft	15	61	7159.1502199999995	laag
Soft-Hard-Soft	15	62	7185.35584	laag
Soft-Hard-Soft	15	63	7211.75588	laag
Soft-Hard-Soft	15	64	7238.3519	gemiddeld
Soft-Hard-Soft	15	65	7265.145459999999	gemiddeld
Soft-Hard-Soft	15	66	7292.138119999999	gemiddeld
Soft-Hard-Soft	15	67	7319.331439999999	gemiddeld
Soft-Hard-Soft	15	68	7346.72698	gemiddeld
Soft-Hard-Soft	15	69	7374.326299999999	gemiddeld
Soft-Hard-Soft	15	70	7402.1309599999995	hoog
Soft-Hard-Soft	15	71	7430.142519999999	hoog
Soft-Hard-Soft	15	72	7456.453039999999	hoog
Soft-Hard-Soft	16	17	6235.965719999998	Klapband!
Soft-Hard-Soft	16	18	6251.83492	Klapband!
Soft-Hard-Soft	16	19	6267.90208	Klapband!
Soft-Hard-Soft	16	20	6284.170320000001	Klapband!
Soft-Hard-Soft	16	21	6300.6427600000015	Klapband!
Soft-Hard-Soft	16	22	6317.32252	Klapband!
Soft-Hard-Soft	16	23	6333.945199999999	Klapband!
Soft-Hard-Soft	16	24	6351.04768	Klapband!
Soft-Hard-Soft	16	25	6368.366840000005	Klapband!
Soft-Hard-Soft	16	26	6385.905800000001	Klapband!
Soft-Hard-Soft	16	27	6403.66768	Klapband!
Soft-Hard-Soft	16	28	6421.655600000002	Klapband!
Soft-Hard-Soft	16	29	6439.872680000001	Klapband!
Soft-Hard-Soft	16	30	6458.322040000002	Klapband!
Soft-Hard-Soft	16	31	6477.0068	Klapband!
Soft-Hard-Soft	16	32	6495.53768	Klapband!
Soft-Hard-Soft	16	33	6514.700800000001	Klapband!
Soft-Hard-Soft	16	34	6534.108679999999	Klapband!
Soft-Hard-Soft	16	35	6553.76444	Klapband!
Soft-Hard-Soft	16	36	6573.671200000001	Klapband!
Soft-Hard-Soft	16	37	6593.832080000001	Klapband!
Soft-Hard-Soft	16	38	6614.2501999999995	Klapband!
Soft-Hard-Soft	16	39	6634.92868	Klapband!
Soft-Hard-Soft	16	40	6655.87064	Klapband!
Soft-Hard-Soft	16	41	6676.552560000005	Klapband!
Soft-Hard-Soft	16	42	6698.02852	zeer hoog
Soft-Hard-Soft	16	43	6719.777320000001	hoog
Soft-Hard-Soft	16	44	6741.80208	hoog
Soft-Hard-Soft	16	45	6764.105920000001	gemiddeld
Soft-Hard-Soft	16	46	6786.69196	gemiddeld
Soft-Hard-Soft	16	47	6810.103879999999	laag
Soft-Hard-Soft	16	48	6833.6872	laag
Soft-Hard-Soft	16	49	6857.44348	laag
Soft-Hard-Soft	16	50	6881.374280000006	laag
Soft-Hard-Soft	16	51	6905.481159999999	laag
Soft-Hard-Soft	16	52	6929.7656799999995	laag
Soft-Hard-Soft	16	53	6954.2294	laag
Soft-Hard-Soft	16	54	6978.87388	laag
Soft-Hard-Soft	16	55	7003.700680000001	laag
Soft-Hard-Soft	16	56	7028.71136	laag
Soft-Hard-Soft	16	57	7053.907480000001	laag
Soft-Hard-Soft	16	58	7079.290600000001	laag
Soft-Hard-Soft	16	59	7104.862280000005	laag
Soft-Hard-Soft	16	60	7130.6240800000005	laag
Soft-Hard-Soft	16	61	7156.577560000001	laag
Soft-Hard-Soft	16	62	7182.724280000001	laag
Soft-Hard-Soft	16	63	7209.065800000001	laag
Soft-Hard-Soft	16	64	7235.603680000001	laag
Soft-Hard-Soft	16	65	7262.339480000001	gemiddeld
Soft-Hard-Soft	16	66	7289.274759999999	gemiddeld
Soft-Hard-Soft	16	67	7316.411080000001	gemiddeld
Soft-Hard-Soft	16	68	7343.750000000002	gemiddeld
Soft-Hard-Soft	16	69	7371.29308	gemiddeld
Soft-Hard-Soft	16	70	7399.041880000001	gemiddeld
Soft-Hard-Soft	16	71	7426.997960000001	hoog
Soft-Hard-Soft	16	72	7455.162880000001	hoog
Soft-Hard-Soft	17	18	6252.3260199999995	Klapband!
Soft-Hard-Soft	17	19	6268.31718	Klapband!
Soft-Hard-Soft	17	20	6284.509800000001	Klapband!
Soft-Hard-Soft	17	21	6300.907000000001	Klapband!
Soft-Hard-Soft	17	22	6317.5118999999995	Klapband!
Soft-Hard-Soft	17	23	6334.060099999999	Klapband!
Soft-Hard-Soft	17	24	6351.088479999999	Klapband!
Soft-Hard-Soft	17	25	6368.333920000005	Klapband!
Soft-Hard-Soft	17	26	6385.799540000001	Klapband!
Soft-Hard-Soft	17	27	6403.48846	Klapband!
Soft-Hard-Soft	17	28	6421.403800000002	Klapband!
Soft-Hard-Soft	17	29	6439.548680000001	Klapband!
Soft-Hard-Soft	17	30	6457.926220000002	Klapband!
Soft-Hard-Soft	17	31	6476.539540000001	Klapband!
Soft-Hard-Soft	17	32	6494.999360000001	Klapband!
Soft-Hard-Soft	17	33	6514.091800000001	Klapband!
Soft-Hard-Soft	17	34	6533.42938	Klapband!
Soft-Hard-Soft	17	35	6553.015219999999	Klapband!
Soft-Hard-Soft	17	36	6572.852440000001	Klapband!
Soft-Hard-Soft	17	37	6592.944160000001	Klapband!
Soft-Hard-Soft	17	38	6613.2935	Klapband!
Soft-Hard-Soft	17	39	6633.903579999999	Klapband!
Soft-Hard-Soft	17	40	6654.77752	Klapband!
Soft-Hard-Soft	17	41	6675.391800000004	Klapband!
Soft-Hard-Soft	17	42	6696.800499999999	zeer hoog
Soft-Hard-Soft	17	43	6718.48242	hoog
Soft-Hard-Soft	17	44	6740.44068	hoog
Soft-Hard-Soft	17	45	6762.6784	gemiddeld
Soft-Hard-Soft	17	46	6785.1987	gemiddeld
Soft-Hard-Soft	17	47	6808.545259999999	laag
Soft-Hard-Soft	17	48	6832.0636	laag
Soft-Hard-Soft	17	49	6855.755280000001	laag
Soft-Hard-Soft	17	50	6879.621860000007	laag
Soft-Hard-Soft	17	51	6903.6649	laag
Soft-Hard-Soft	17	52	6927.8859600000005	laag
Soft-Hard-Soft	17	53	6952.286600000001	laag
Soft-Hard-Soft	17	54	6976.868380000002	laag
Soft-Hard-Soft	17	55	7001.632860000002	laag
Soft-Hard-Soft	17	56	7026.581600000002	laag
Soft-Hard-Soft	17	57	7051.716160000003	laag
Soft-Hard-Soft	17	58	7077.038100000003	laag
Soft-Hard-Soft	17	59	7102.548980000008	laag
Soft-Hard-Soft	17	60	7128.250360000004	laag
Soft-Hard-Soft	17	61	7154.143800000004	laag
Soft-Hard-Soft	17	62	7180.230860000005	laag
Soft-Hard-Soft	17	63	7206.513100000005	laag
Soft-Hard-Soft	17	64	7232.9920800000045	laag
Soft-Hard-Soft	17	65	7259.6693600000035	laag
Soft-Hard-Soft	17	66	7286.546500000003	gemiddeld
Soft-Hard-Soft	17	67	7313.625060000003	gemiddeld
Soft-Hard-Soft	17	68	7340.906600000004	gemiddeld
Soft-Hard-Soft	17	69	7368.392680000002	gemiddeld
Soft-Hard-Soft	17	70	7396.084860000002	gemiddeld
Soft-Hard-Soft	17	71	7423.984700000002	gemiddeld
Soft-Hard-Soft	17	72	7452.093760000002	hoog
Soft-Hard-Soft	18	19	6268.90424	Klapband!
Soft-Hard-Soft	18	20	6285.020480000001	Klapband!
Soft-Hard-Soft	18	21	6301.341680000001	Klapband!
Soft-Hard-Soft	18	22	6317.870959999999	Klapband!
Soft-Hard-Soft	18	23	6334.343919999998	Klapband!
Soft-Hard-Soft	18	24	6351.297439999999	Klapband!
Soft-Hard-Soft	18	25	6368.468400000004	Klapband!
Soft-Hard-Soft	18	26	6385.85992	Klapband!
Soft-Hard-Soft	18	27	6403.475119999998	Klapband!
Soft-Hard-Soft	18	28	6421.3171200000015	Klapband!
Soft-Hard-Soft	18	29	6439.389040000001	Klapband!
Soft-Hard-Soft	18	30	6457.694000000001	Klapband!
Soft-Hard-Soft	18	31	6476.23512	Klapband!
Soft-Hard-Soft	18	32	6494.62312	Klapband!
Soft-Hard-Soft	18	33	6513.64412	Klapband!
Soft-Hard-Soft	18	34	6532.91064	Klapband!
Soft-Hard-Soft	18	35	6552.425799999999	Klapband!
Soft-Hard-Soft	18	36	6572.19272	Klapband!
Soft-Hard-Soft	18	37	6592.21452	Klapband!
Soft-Hard-Soft	18	38	6612.49432	Klapband!
Soft-Hard-Soft	18	39	6633.03524	Klapband!
Soft-Hard-Soft	18	40	6653.8404	Klapband!
Soft-Hard-Soft	18	41	6674.386280000004	Klapband!
Soft-Hard-Soft	18	42	6695.72696	zeer hoog
Soft-Hard-Soft	18	43	6717.341240000001	hoog
Soft-Hard-Soft	18	44	6739.23224	hoog
Soft-Hard-Soft	18	45	6761.403080000001	gemiddeld
Soft-Hard-Soft	18	46	6783.85688	gemiddeld
Soft-Hard-Soft	18	47	6807.137319999998	laag
Soft-Hard-Soft	18	48	6830.58992	laag
Soft-Hard-Soft	18	49	6854.21624	laag
Soft-Hard-Soft	18	50	6878.017840000006	laag
Soft-Hard-Soft	18	51	6901.996279999999	laag
Soft-Hard-Soft	18	52	6926.153119999999	laag
Soft-Hard-Soft	18	53	6950.48992	laag
Soft-Hard-Soft	18	54	6975.00824	laag
Soft-Hard-Soft	18	55	6999.709640000001	laag
Soft-Hard-Soft	18	56	7024.59568	laag
Soft-Hard-Soft	18	57	7049.667920000001	laag
Soft-Hard-Soft	18	58	7074.927920000001	laag
Soft-Hard-Soft	18	59	7100.377240000005	laag
Soft-Hard-Soft	18	60	7126.0174400000005	laag
Soft-Hard-Soft	18	61	7151.850080000001	laag
Soft-Hard-Soft	18	62	7177.876720000001	laag
Soft-Hard-Soft	18	63	7204.098920000001	laag
Soft-Hard-Soft	18	64	7230.518240000001	laag
Soft-Hard-Soft	18	65	7257.136240000001	laag
Soft-Hard-Soft	18	66	7283.954479999999	laag
Soft-Hard-Soft	18	67	7310.974520000001	gemiddeld
Soft-Hard-Soft	18	68	7338.197920000001	gemiddeld
Soft-Hard-Soft	18	69	7365.62624	gemiddeld
Soft-Hard-Soft	18	70	7393.26104	gemiddeld
Soft-Hard-Soft	18	71	7421.103880000001	gemiddeld
Soft-Hard-Soft	18	72	7449.156320000001	gemiddeld
Soft-Hard-Soft	19	20	6285.703500000001	Klapband!
Soft-Hard-Soft	19	21	6301.947940000002	Klapband!
Soft-Hard-Soft	19	22	6318.400839999999	Klapband!
Soft-Hard-Soft	19	23	6334.7977999999985	Klapband!
Soft-Hard-Soft	19	24	6351.675699999999	Klapband!
Soft-Hard-Soft	19	25	6368.771420000005	Klapband!
Soft-Hard-Soft	19	26	6386.08808	Klapband!
Soft-Hard-Soft	19	27	6403.6287999999995	Klapband!
Soft-Hard-Soft	19	28	6421.396700000001	Klapband!
Soft-Hard-Soft	19	29	6439.3949	Klapband!
Soft-Hard-Soft	19	30	6457.626520000001	Klapband!
Soft-Hard-Soft	19	31	6476.094679999999	Klapband!
Soft-Hard-Soft	19	32	6494.410099999999	Klapband!
Soft-Hard-Soft	19	33	6513.3589	Klapband!
Soft-Hard-Soft	19	34	6532.553599999999	Klapband!
Soft-Hard-Soft	19	35	6551.997319999999	Klapband!
Soft-Hard-Soft	19	36	6571.693179999999	Klapband!
Soft-Hard-Soft	19	37	6591.6443	Klapband!
Soft-Hard-Soft	19	38	6611.853799999999	Klapband!
Soft-Hard-Soft	19	39	6632.324799999999	Klapband!
Soft-Hard-Soft	19	40	6653.060419999999	Klapband!
Soft-Hard-Soft	19	41	6673.537140000003	Klapband!
Soft-Hard-Soft	19	42	6694.809039999998	zeer hoog
Soft-Hard-Soft	19	43	6716.354919999999	hoog
Soft-Hard-Soft	19	44	6738.177899999998	hoog
Soft-Hard-Soft	19	45	6760.281099999999	gemiddeld
Soft-Hard-Soft	19	46	6782.667639999999	gemiddeld
Soft-Hard-Soft	19	47	6805.881199999998	laag
Soft-Hard-Soft	19	48	6829.2672999999995	laag
Soft-Hard-Soft	19	49	6852.827499999999	laag
Soft-Hard-Soft	19	50	6876.563360000006	laag
Soft-Hard-Soft	19	51	6900.476439999999	laag
Soft-Hard-Soft	19	52	6924.568299999999	laag
Soft-Hard-Soft	19	53	6948.840499999999	laag
Soft-Hard-Soft	19	54	6973.294599999999	laag
Soft-Hard-Soft	19	55	6997.932159999999	laag
Soft-Hard-Soft	19	56	7022.7547399999985	laag
Soft-Hard-Soft	19	57	7047.763899999999	laag
Soft-Hard-Soft	19	58	7072.9612	laag
Soft-Hard-Soft	19	59	7098.348200000004	laag
Soft-Hard-Soft	19	60	7123.92646	laag
Soft-Hard-Soft	19	61	7149.69754	laag
Soft-Hard-Soft	19	62	7175.6630000000005	laag
Soft-Hard-Soft	19	63	7201.8244	laag
Soft-Hard-Soft	19	64	7228.183300000001	laag
Soft-Hard-Soft	19	65	7254.74126	laag
Soft-Hard-Soft	19	66	7281.4998399999995	laag
Soft-Hard-Soft	19	67	7308.460599999999	laag
Soft-Hard-Soft	19	68	7335.6251	laag
Soft-Hard-Soft	19	69	7362.994899999999	gemiddeld
Soft-Hard-Soft	19	70	7390.571559999999	gemiddeld
Soft-Hard-Soft	19	71	7418.35664	gemiddeld
Soft-Hard-Soft	19	72	7446.3517	gemiddeld
Soft-Hard-Soft	20	21	6302.726920000002	Klapband!
Soft-Hard-Soft	20	22	6319.10268	Klapband!
Soft-Hard-Soft	20	23	6335.422879999999	Klapband!
Soft-Hard-Soft	20	24	6352.224399999999	Klapband!
Soft-Hard-Soft	20	25	6369.244120000005	Klapband!
Soft-Hard-Soft	20	26	6386.485160000001	Klapband!
Soft-Hard-Soft	20	27	6403.95064	Klapband!
Soft-Hard-Soft	20	28	6421.643680000001	Klapband!
Soft-Hard-Soft	20	29	6439.567400000001	Klapband!
Soft-Hard-Soft	20	30	6457.7249200000015	Klapband!
Soft-Hard-Soft	20	31	6476.11936	Klapband!
Soft-Hard-Soft	20	32	6494.36144	Klapband!
Soft-Hard-Soft	20	33	6513.23728	Klapband!
Soft-Hard-Soft	20	34	6532.359399999999	Klapband!
Soft-Hard-Soft	20	35	6551.730919999999	Klapband!
Soft-Hard-Soft	20	36	6571.354960000001	Klapband!
Soft-Hard-Soft	20	37	6591.234640000001	Klapband!
Soft-Hard-Soft	20	38	6611.373079999999	Klapband!
Soft-Hard-Soft	20	39	6631.773400000001	Klapband!
Soft-Hard-Soft	20	40	6652.43872	Klapband!
Soft-Hard-Soft	20	41	6672.845520000004	Klapband!
