Softrondetijd:	Mediumrondetijd:	Hardrondetijd	pitstoptijd	maxpitstops	totale ronden
75.2	75.6	75.7	23.0	3	72
volgorde bandentypes 	 1e pitstopronde 	 2e pitstopronde 	 3e pitstopronde 	 totale race tijd (hoe kleiner hoe beter) 	 risicofactor
Medium-Soft-Hard-Medium	24	36	54	5774.8	laag
Medium-Soft-Hard-Medium	24	36	55	5774.93	laag
Medium-Soft-Hard-Medium	24	37	53	5774.76	laag
Medium-Soft-Hard-Medium	24	37	54	5774.57	laag
Medium-Soft-Hard-Medium	24	37	55	5774.59	laag
Medium-Soft-Hard-Medium	24	37	56	5774.83	laag
Medium-Soft-Hard-Medium	24	38	53	5774.88	laag
Medium-Soft-Hard-Medium	24	38	54	5774.59	laag
Medium-Soft-Hard-Medium	24	38	55	5774.51	laag
Medium-Soft-Hard-Medium	24	38	56	5774.65	laag
Medium-Soft-Hard-Medium	24	39	54	5774.88	laag
Medium-Soft-Hard-Medium	24	39	55	5774.7	laag
Medium-Soft-Hard-Medium	24	39	56	5774.73	laag
Medium-Soft-Hard-Medium	24	39	57	5774.98	laag
Medium-Soft-Hard-Medium	25	37	53	5774.92	laag
Medium-Soft-Hard-Medium	25	37	54	5774.73	laag
Medium-Soft-Hard-Medium	25	37	55	5774.76	laag
Medium-Soft-Hard-Medium	25	37	56	5775.0	laag
Medium-Soft-Hard-Medium	25	38	53	5774.89	laag
Medium-Soft-Hard-Medium	25	38	54	5774.6	laag
Medium-Soft-Hard-Medium	25	38	55	5774.52	laag
Medium-Soft-Hard-Medium	25	38	56	5774.66	laag
Medium-Soft-Hard-Medium	25	39	54	5774.73	laag
Medium-Soft-Hard-Medium	25	39	55	5774.55	laag
Medium-Soft-Hard-Medium	25	39	56	5774.58	laag
Medium-Soft-Hard-Medium	25	39	57	5774.83	laag
Medium-Soft-Hard-Medium	25	40	55	5774.84	laag
Medium-Soft-Hard-Medium	25	40	56	5774.77	laag
Medium-Soft-Hard-Medium	25	40	57	5774.91	laag
Medium-Soft-Hard-Medium	26	38	54	5774.94	gemiddeld
Medium-Soft-Hard-Medium	26	38	55	5774.86	gemiddeld
Medium-Soft-Hard-Medium	26	38	56	5775.0	gemiddeld
Medium-Soft-Hard-Medium	26	39	54	5774.92	gemiddeld
Medium-Soft-Hard-Medium	26	39	55	5774.73	gemiddeld
Medium-Soft-Hard-Medium	26	39	56	5774.76	gemiddeld
Medium-Soft-Hard-Medium	26	40	55	5774.87	gemiddeld
Medium-Soft-Hard-Medium	26	40	56	5774.79	gemiddeld
Medium-Soft-Hard-Medium	26	40	57	5774.94	gemiddeld
Medium-Soft-Medium-Hard	17	32	52	5774.9	laag
Medium-Soft-Medium-Hard	17	32	53	5774.8	laag
Medium-Soft-Medium-Hard	17	32	54	5774.91	laag
Medium-Soft-Medium-Hard	17	33	53	5774.82	laag
Medium-Soft-Medium-Hard	17	33	54	5774.83	laag
Medium-Soft-Medium-Hard	17	34	54	5775.0	laag
Medium-Soft-Medium-Hard	18	31	52	5774.91	laag
Medium-Soft-Medium-Hard	18	31	53	5774.91	laag
Medium-Soft-Medium-Hard	18	32	51	5774.92	laag
Medium-Soft-Medium-Hard	18	32	52	5774.62	laag
Medium-Soft-Medium-Hard	18	32	53	5774.52	laag
Medium-Soft-Medium-Hard	18	32	54	5774.64	laag
Medium-Soft-Medium-Hard	18	32	55	5774.96	laag
Medium-Soft-Medium-Hard	18	33	51	5774.98	laag
Medium-Soft-Medium-Hard	18	33	52	5774.58	laag
Medium-Soft-Medium-Hard	18	33	53	5774.39	laag
Medium-Soft-Medium-Hard	18	33	54	5774.4	laag
Medium-Soft-Medium-Hard	18	33	55	5774.63	laag
Medium-Soft-Medium-Hard	18	34	52	5774.8	laag
Medium-Soft-Medium-Hard	18	34	53	5774.5	laag
Medium-Soft-Medium-Hard	18	34	54	5774.42	laag
Medium-Soft-Medium-Hard	18	34	55	5774.54	laag
Medium-Soft-Medium-Hard	18	34	56	5774.88	laag
Medium-Soft-Medium-Hard	18	35	53	5774.87	laag
Medium-Soft-Medium-Hard	18	35	54	5774.69	laag
Medium-Soft-Medium-Hard	18	35	55	5774.71	laag
Medium-Soft-Medium-Hard	18	35	56	5774.95	laag
Medium-Soft-Medium-Hard	19	32	51	5774.88	laag
Medium-Soft-Medium-Hard	19	32	52	5774.57	laag
Medium-Soft-Medium-Hard	19	32	53	5774.48	laag
Medium-Soft-Medium-Hard	19	32	54	5774.59	laag
Medium-Soft-Medium-Hard	19	32	55	5774.91	laag
Medium-Soft-Medium-Hard	19	33	51	5774.79	laag
Medium-Soft-Medium-Hard	19	33	52	5774.38	laag
Medium-Soft-Medium-Hard	19	33	53	5774.19	laag
Medium-Soft-Medium-Hard	19	33	54	5774.2	laag
Medium-Soft-Medium-Hard	19	33	55	5774.43	laag
Medium-Soft-Medium-Hard	19	33	56	5774.87	laag
Medium-Soft-Medium-Hard	19	34	51	5774.95	laag
Medium-Soft-Medium-Hard	19	34	52	5774.45	laag
Medium-Soft-Medium-Hard	19	34	53	5774.15	laag
Medium-Soft-Medium-Hard	19	34	54	5774.07	laag
Medium-Soft-Medium-Hard	19	34	55	5774.2	laag
Medium-Soft-Medium-Hard	19	34	56	5774.54	laag
Medium-Soft-Medium-Hard	19	35	52	5774.77	laag
Medium-Soft-Medium-Hard	19	35	53	5774.37	laag
Medium-Soft-Medium-Hard	19	35	54	5774.19	laag
Medium-Soft-Medium-Hard	19	35	55	5774.22	laag
Medium-Soft-Medium-Hard	19	35	56	5774.46	laag
Medium-Soft-Medium-Hard	19	35	57	5774.91	laag
Medium-Soft-Medium-Hard	19	36	53	5774.85	laag
Medium-Soft-Medium-Hard	19	36	54	5774.56	laag
Medium-Soft-Medium-Hard	19	36	55	5774.49	laag
Medium-Soft-Medium-Hard	19	36	56	5774.63	laag
Medium-Soft-Medium-Hard	19	36	57	5774.98	laag
Medium-Soft-Medium-Hard	20	32	52	5774.76	laag
Medium-Soft-Medium-Hard	20	32	53	5774.67	laag
Medium-Soft-Medium-Hard	20	32	54	5774.78	laag
Medium-Soft-Medium-Hard	20	33	51	5774.82	laag
Medium-Soft-Medium-Hard	20	33	52	5774.42	laag
Medium-Soft-Medium-Hard	20	33	53	5774.23	laag
Medium-Soft-Medium-Hard	20	33	54	5774.24	laag
Medium-Soft-Medium-Hard	20	33	55	5774.47	laag
Medium-Soft-Medium-Hard	20	33	56	5774.9	laag
Medium-Soft-Medium-Hard	20	34	51	5774.84	laag
Medium-Soft-Medium-Hard	20	34	52	5774.33	laag
Medium-Soft-Medium-Hard	20	34	53	5774.04	laag
Medium-Soft-Medium-Hard	20	34	54	5773.95	laag
Medium-Soft-Medium-Hard	20	34	55	5774.08	laag
Medium-Soft-Medium-Hard	20	34	56	5774.42	laag
Medium-Soft-Medium-Hard	20	34	57	5774.97	laag
Medium-Soft-Medium-Hard	20	35	52	5774.5	laag
Medium-Soft-Medium-Hard	20	35	53	5774.11	laag
Medium-Soft-Medium-Hard	20	35	54	5773.92	laag
Medium-Soft-Medium-Hard	20	35	55	5773.95	laag
Medium-Soft-Medium-Hard	20	35	56	5774.19	laag
Medium-Soft-Medium-Hard	20	35	57	5774.64	laag
Medium-Soft-Medium-Hard	20	36	52	5774.93	laag
Medium-Soft-Medium-Hard	20	36	53	5774.43	laag
Medium-Soft-Medium-Hard	20	36	54	5774.14	laag
Medium-Soft-Medium-Hard	20	36	55	5774.07	laag
Medium-Soft-Medium-Hard	20	36	56	5774.21	laag
Medium-Soft-Medium-Hard	20	36	57	5774.56	laag
Medium-Soft-Medium-Hard	20	37	54	5774.62	laag
Medium-Soft-Medium-Hard	20	37	55	5774.45	laag
Medium-Soft-Medium-Hard	20	37	56	5774.49	laag
Medium-Soft-Medium-Hard	20	37	57	5774.74	laag
Medium-Soft-Medium-Hard	21	33	52	5774.69	laag
Medium-Soft-Medium-Hard	21	33	53	5774.5	laag
Medium-Soft-Medium-Hard	21	33	54	5774.51	laag
Medium-Soft-Medium-Hard	21	33	55	5774.74	laag
Medium-Soft-Medium-Hard	21	34	51	5774.96	laag
Medium-Soft-Medium-Hard	21	34	52	5774.45	laag
Medium-Soft-Medium-Hard	21	34	53	5774.16	laag
Medium-Soft-Medium-Hard	21	34	54	5774.07	laag
Medium-Soft-Medium-Hard	21	34	55	5774.2	laag
Medium-Soft-Medium-Hard	21	34	56	5774.54	laag
Medium-Soft-Medium-Hard	21	35	52	5774.47	laag
Medium-Soft-Medium-Hard	21	35	53	5774.07	laag
Medium-Soft-Medium-Hard	21	35	54	5773.89	laag
Medium-Soft-Medium-Hard	21	35	55	5773.91	laag
Medium-Soft-Medium-Hard	21	35	56	5774.15	laag
Medium-Soft-Medium-Hard	21	35	57	5774.61	laag
Medium-Soft-Medium-Hard	21	36	52	5774.74	laag
Medium-Soft-Medium-Hard	21	36	53	5774.24	laag
Medium-Soft-Medium-Hard	21	36	54	5773.96	laag
Medium-Soft-Medium-Hard	21	36	55	5773.88	laag
Medium-Soft-Medium-Hard	21	36	56	5774.02	laag
Medium-Soft-Medium-Hard	21	36	57	5774.38	laag
Medium-Soft-Medium-Hard	21	36	58	5774.95	laag
Medium-Soft-Medium-Hard	21	37	53	5774.67	laag
Medium-Soft-Medium-Hard	21	37	54	5774.28	laag
Medium-Soft-Medium-Hard	21	37	55	5774.11	laag
Medium-Soft-Medium-Hard	21	37	56	5774.15	laag
Medium-Soft-Medium-Hard	21	37	57	5774.4	laag
Medium-Soft-Medium-Hard	21	37	58	5774.87	laag
Medium-Soft-Medium-Hard	21	38	54	5774.87	laag
Medium-Soft-Medium-Hard	21	38	55	5774.59	laag
Medium-Soft-Medium-Hard	21	38	56	5774.53	laag
Medium-Soft-Medium-Hard	21	38	57	5774.68	laag
Medium-Soft-Medium-Hard	22	34	52	5774.81	laag
Medium-Soft-Medium-Hard	22	34	53	5774.51	laag
Medium-Soft-Medium-Hard	22	34	54	5774.43	laag
Medium-Soft-Medium-Hard	22	34	55	5774.55	laag
Medium-Soft-Medium-Hard	22	34	56	5774.89	laag
Medium-Soft-Medium-Hard	22	35	52	5774.67	laag
Medium-Soft-Medium-Hard	22	35	53	5774.27	laag
Medium-Soft-Medium-Hard	22	35	54	5774.09	laag
Medium-Soft-Medium-Hard	22	35	55	5774.11	laag
Medium-Soft-Medium-Hard	22	35	56	5774.35	laag
Medium-Soft-Medium-Hard	22	35	57	5774.81	laag
Medium-Soft-Medium-Hard	22	36	52	5774.79	laag
Medium-Soft-Medium-Hard	22	36	53	5774.29	laag
Medium-Soft-Medium-Hard	22	36	54	5774.0	laag
Medium-Soft-Medium-Hard	22	36	55	5773.93	laag
Medium-Soft-Medium-Hard	22	36	56	5774.07	laag
Medium-Soft-Medium-Hard	22	36	57	5774.42	laag
Medium-Soft-Medium-Hard	22	36	58	5774.99	laag
Medium-Soft-Medium-Hard	22	37	53	5774.57	laag
Medium-Soft-Medium-Hard	22	37	54	5774.18	laag
Medium-Soft-Medium-Hard	22	37	55	5774.0	laag
Medium-Soft-Medium-Hard	22	37	56	5774.04	laag
Medium-Soft-Medium-Hard	22	37	57	5774.29	laag
Medium-Soft-Medium-Hard	22	37	58	5774.76	laag
Medium-Soft-Medium-Hard	22	38	54	5774.61	laag
Medium-Soft-Medium-Hard	22	38	55	5774.33	laag
Medium-Soft-Medium-Hard	22	38	56	5774.27	laag
Medium-Soft-Medium-Hard	22	38	57	5774.42	laag
Medium-Soft-Medium-Hard	22	38	58	5774.79	laag
Medium-Soft-Medium-Hard	22	39	55	5774.92	laag
Medium-Soft-Medium-Hard	22	39	56	5774.76	laag
Medium-Soft-Medium-Hard	22	39	57	5774.81	laag
Medium-Soft-Medium-Hard	23	35	53	5774.71	laag
Medium-Soft-Medium-Hard	23	35	54	5774.52	laag
Medium-Soft-Medium-Hard	23	35	55	5774.55	laag
Medium-Soft-Medium-Hard	23	35	56	5774.79	laag
Medium-Soft-Medium-Hard	23	36	53	5774.57	laag
Medium-Soft-Medium-Hard	23	36	54	5774.28	laag
Medium-Soft-Medium-Hard	23	36	55	5774.21	laag
Medium-Soft-Medium-Hard	23	36	56	5774.35	laag
Medium-Soft-Medium-Hard	23	36	57	5774.7	laag
Medium-Soft-Medium-Hard	23	37	53	5774.69	laag
Medium-Soft-Medium-Hard	23	37	54	5774.3	laag
Medium-Soft-Medium-Hard	23	37	55	5774.13	laag
Medium-Soft-Medium-Hard	23	37	56	5774.16	laag
Medium-Soft-Medium-Hard	23	37	57	5774.42	laag
Medium-Soft-Medium-Hard	23	37	58	5774.89	laag
Medium-Soft-Medium-Hard	23	38	54	5774.58	laag
Medium-Soft-Medium-Hard	23	38	55	5774.3	laag
Medium-Soft-Medium-Hard	23	38	56	5774.24	laag
Medium-Soft-Medium-Hard	23	38	57	5774.39	laag
Medium-Soft-Medium-Hard	23	38	58	5774.76	laag
Medium-Soft-Medium-Hard	23	39	55	5774.74	laag
Medium-Soft-Medium-Hard	23	39	56	5774.58	laag
Medium-Soft-Medium-Hard	23	39	57	5774.62	laag
Medium-Soft-Medium-Hard	23	39	58	5774.89	laag
Medium-Soft-Medium-Hard	24	36	54	5774.8	laag
Medium-Soft-Medium-Hard	24	36	55	5774.73	laag
Medium-Soft-Medium-Hard	24	36	56	5774.87	laag
Medium-Soft-Medium-Hard	24	37	54	5774.67	laag
Medium-Soft-Medium-Hard	24	37	55	5774.49	laag
Medium-Soft-Medium-Hard	24	37	56	5774.53	laag
Medium-Soft-Medium-Hard	24	37	57	5774.78	laag
Medium-Soft-Medium-Hard	24	38	54	5774.79	laag
Medium-Soft-Medium-Hard	24	38	55	5774.51	laag
Medium-Soft-Medium-Hard	24	38	56	5774.45	laag
Medium-Soft-Medium-Hard	24	38	57	5774.6	laag
Medium-Soft-Medium-Hard	24	38	58	5774.97	laag
Medium-Soft-Medium-Hard	24	39	55	5774.8	laag
Medium-Soft-Medium-Hard	24	39	56	5774.63	laag
Medium-Soft-Medium-Hard	24	39	57	5774.68	laag
Medium-Soft-Medium-Hard	24	39	58	5774.95	laag
Medium-Soft-Medium-Hard	25	37	54	5774.83	laag
Medium-Soft-Medium-Hard	25	37	55	5774.66	laag
Medium-Soft-Medium-Hard	25	37	56	5774.7	laag
Medium-Soft-Medium-Hard	25	37	57	5774.95	laag
Medium-Soft-Medium-Hard	25	38	54	5774.8	laag
Medium-Soft-Medium-Hard	25	38	55	5774.52	laag
Medium-Soft-Medium-Hard	25	38	56	5774.46	laag
Medium-Soft-Medium-Hard	25	38	57	5774.61	laag
Medium-Soft-Medium-Hard	25	38	58	5774.98	laag
Medium-Soft-Medium-Hard	25	39	55	5774.65	laag
Medium-Soft-Medium-Hard	25	39	56	5774.48	laag
Medium-Soft-Medium-Hard	25	39	57	5774.53	laag
Medium-Soft-Medium-Hard	25	39	58	5774.8	laag
Medium-Soft-Medium-Hard	25	40	56	5774.77	laag
Medium-Soft-Medium-Hard	25	40	57	5774.71	laag
Medium-Soft-Medium-Hard	25	40	58	5774.88	laag
Medium-Soft-Medium-Hard	26	38	55	5774.86	gemiddeld
Medium-Soft-Medium-Hard	26	38	56	5774.8	gemiddeld
Medium-Soft-Medium-Hard	26	38	57	5774.95	gemiddeld
Medium-Soft-Medium-Hard	26	39	55	5774.83	gemiddeld
Medium-Soft-Medium-Hard	26	39	56	5774.66	gemiddeld
Medium-Soft-Medium-Hard	26	39	57	5774.71	gemiddeld
Medium-Soft-Medium-Hard	26	39	58	5774.98	gemiddeld
Medium-Soft-Medium-Hard	26	40	56	5774.79	gemiddeld
Medium-Soft-Medium-Hard	26	40	57	5774.74	gemiddeld
Medium-Soft-Medium-Hard	26	40	58	5774.9	gemiddeld
Medium-Soft-Medium-Medium	14	29	50	5774.95	laag
Medium-Soft-Medium-Medium	14	29	51	5774.84	laag
Medium-Soft-Medium-Medium	14	29	52	5774.93	laag
Medium-Soft-Medium-Medium	14	30	50	5774.96	laag
Medium-Soft-Medium-Medium	14	30	51	5774.75	laag
Medium-Soft-Medium-Medium	14	30	52	5774.74	laag
Medium-Soft-Medium-Medium	14	30	53	5774.94	laag
Medium-Soft-Medium-Medium	14	31	51	5774.9	laag
Medium-Soft-Medium-Medium	14	31	52	5774.8	laag
Medium-Soft-Medium-Medium	14	31	53	5774.9	laag
Medium-Soft-Medium-Medium	15	28	50	5774.82	laag
Medium-Soft-Medium-Medium	15	28	51	5774.8	laag
Medium-Soft-Medium-Medium	15	28	52	5774.98	laag
Medium-Soft-Medium-Medium	15	29	49	5774.75	laag
Medium-Soft-Medium-Medium	15	29	50	5774.43	laag
Medium-Soft-Medium-Medium	15	29	51	5774.32	laag
Medium-Soft-Medium-Medium	15	29	52	5774.4	laag
Medium-Soft-Medium-Medium	15	29	53	5774.7	laag
Medium-Soft-Medium-Medium	15	30	49	5774.71	laag
Medium-Soft-Medium-Medium	15	30	50	5774.29	laag
Medium-Soft-Medium-Medium	15	30	51	5774.08	laag
Medium-Soft-Medium-Medium	15	30	52	5774.07	laag
Medium-Soft-Medium-Medium	15	30	53	5774.27	laag
Medium-Soft-Medium-Medium	15	30	54	5774.68	laag
Medium-Soft-Medium-Medium	15	31	49	5774.91	laag
Medium-Soft-Medium-Medium	15	31	50	5774.4	laag
Medium-Soft-Medium-Medium	15	31	51	5774.09	laag
Medium-Soft-Medium-Medium	15	31	52	5773.98	laag
Medium-Soft-Medium-Medium	15	31	53	5774.08	laag
Medium-Soft-Medium-Medium	15	31	54	5774.39	laag
Medium-Soft-Medium-Medium	15	31	55	5774.92	laag
Medium-Soft-Medium-Medium	15	32	50	5774.76	laag
Medium-Soft-Medium-Medium	15	32	51	5774.35	laag
Medium-Soft-Medium-Medium	15	32	52	5774.14	laag
Medium-Soft-Medium-Medium	15	32	53	5774.15	laag
Medium-Soft-Medium-Medium	15	32	54	5774.36	laag
Medium-Soft-Medium-Medium	15	32	55	5774.78	laag
Medium-Soft-Medium-Medium	15	33	51	5774.85	laag
Medium-Soft-Medium-Medium	15	33	52	5774.55	laag
Medium-Soft-Medium-Medium	15	33	53	5774.46	laag
Medium-Soft-Medium-Medium	15	33	54	5774.57	laag
Medium-Soft-Medium-Medium	15	33	55	5774.9	laag
Medium-Soft-Medium-Medium	16	28	49	5774.9	laag
Medium-Soft-Medium-Medium	16	28	50	5774.68	laag
Medium-Soft-Medium-Medium	16	28	51	5774.66	laag
Medium-Soft-Medium-Medium	16	28	52	5774.84	laag
Medium-Soft-Medium-Medium	16	29	48	5774.98	laag
Medium-Soft-Medium-Medium	16	29	49	5774.46	laag
Medium-Soft-Medium-Medium	16	29	50	5774.14	laag
Medium-Soft-Medium-Medium	16	29	51	5774.02	laag
Medium-Soft-Medium-Medium	16	29	52	5774.11	laag
Medium-Soft-Medium-Medium	16	29	53	5774.41	laag
Medium-Soft-Medium-Medium	16	29	54	5774.91	laag
Medium-Soft-Medium-Medium	16	30	48	5774.88	laag
Medium-Soft-Medium-Medium	16	30	49	5774.27	laag
Medium-Soft-Medium-Medium	16	30	50	5773.85	laag
Medium-Soft-Medium-Medium	16	30	51	5773.64	laag
Medium-Soft-Medium-Medium	16	30	52	5773.63	laag
Medium-Soft-Medium-Medium	16	30	53	5773.83	laag
Medium-Soft-Medium-Medium	16	30	54	5774.24	laag
Medium-Soft-Medium-Medium	16	30	55	5774.85	laag
Medium-Soft-Medium-Medium	16	31	49	5774.32	laag
Medium-Soft-Medium-Medium	16	31	50	5773.81	laag
Medium-Soft-Medium-Medium	16	31	51	5773.5	laag
Medium-Soft-Medium-Medium	16	31	52	5773.39	laag
Medium-Soft-Medium-Medium	16	31	53	5773.5	laag
Medium-Soft-Medium-Medium	16	31	54	5773.81	laag
Medium-Soft-Medium-Medium	16	31	55	5774.33	laag
Medium-Soft-Medium-Medium	16	32	49	5774.63	laag
Medium-Soft-Medium-Medium	16	32	50	5774.02	laag
Medium-Soft-Medium-Medium	16	32	51	5773.61	laag
Medium-Soft-Medium-Medium	16	32	52	5773.41	laag
Medium-Soft-Medium-Medium	16	32	53	5773.41	laag
Medium-Soft-Medium-Medium	16	32	54	5773.62	laag
Medium-Soft-Medium-Medium	16	32	55	5774.05	laag
Medium-Soft-Medium-Medium	16	32	56	5774.68	laag
Medium-Soft-Medium-Medium	16	33	50	5774.48	laag
Medium-Soft-Medium-Medium	16	33	51	5773.97	laag
Medium-Soft-Medium-Medium	16	33	52	5773.67	laag
Medium-Soft-Medium-Medium	16	33	53	5773.57	laag
Medium-Soft-Medium-Medium	16	33	54	5773.69	laag
Medium-Soft-Medium-Medium	16	33	55	5774.01	laag
Medium-Soft-Medium-Medium	16	33	56	5774.55	laag
Medium-Soft-Medium-Medium	16	34	51	5774.59	laag
Medium-Soft-Medium-Medium	16	34	52	5774.18	laag
Medium-Soft-Medium-Medium	16	34	53	5773.99	laag
Medium-Soft-Medium-Medium	16	34	54	5774.0	laag
Medium-Soft-Medium-Medium	16	34	55	5774.23	laag
Medium-Soft-Medium-Medium	16	34	56	5774.67	laag
Medium-Soft-Medium-Medium	17	28	49	5774.99	laag
Medium-Soft-Medium-Medium	17	28	50	5774.77	laag
Medium-Soft-Medium-Medium	17	28	51	5774.75	laag
Medium-Soft-Medium-Medium	17	28	52	5774.94	laag
Medium-Soft-Medium-Medium	17	29	48	5774.92	laag
Medium-Soft-Medium-Medium	17	29	49	5774.4	laag
Medium-Soft-Medium-Medium	17	29	50	5774.08	laag
Medium-Soft-Medium-Medium	17	29	51	5773.97	laag
Medium-Soft-Medium-Medium	17	29	52	5774.06	laag
Medium-Soft-Medium-Medium	17	29	53	5774.35	laag
Medium-Soft-Medium-Medium	17	29	54	5774.85	laag
Medium-Soft-Medium-Medium	17	30	48	5774.68	laag
Medium-Soft-Medium-Medium	17	30	49	5774.06	laag
Medium-Soft-Medium-Medium	17	30	50	5773.64	laag
Medium-Soft-Medium-Medium	17	30	51	5773.43	laag
Medium-Soft-Medium-Medium	17	30	52	5773.42	laag
Medium-Soft-Medium-Medium	17	30	53	5773.62	laag
Medium-Soft-Medium-Medium	17	30	54	5774.03	laag
Medium-Soft-Medium-Medium	17	30	55	5774.64	laag
Medium-Soft-Medium-Medium	17	31	48	5774.68	laag
Medium-Soft-Medium-Medium	17	31	49	5773.96	laag
Medium-Soft-Medium-Medium	17	31	50	5773.45	laag
Medium-Soft-Medium-Medium	17	31	51	5773.14	laag
Medium-Soft-Medium-Medium	17	31	52	5773.03	laag
Medium-Soft-Medium-Medium	17	31	53	5773.14	laag
Medium-Soft-Medium-Medium	17	31	54	5773.45	laag
Medium-Soft-Medium-Medium	17	31	55	5773.97	laag
Medium-Soft-Medium-Medium	17	31	56	5774.7	laag
Medium-Soft-Medium-Medium	17	32	48	5774.94	laag
Medium-Soft-Medium-Medium	17	32	49	5774.12	laag
Medium-Soft-Medium-Medium	17	32	50	5773.51	laag
Medium-Soft-Medium-Medium	17	32	51	5773.1	laag
Medium-Soft-Medium-Medium	17	32	52	5772.9	laag
Medium-Soft-Medium-Medium	17	32	53	5772.9	laag
Medium-Soft-Medium-Medium	17	32	54	5773.11	laag
Medium-Soft-Medium-Medium	17	32	55	5773.54	laag
Medium-Soft-Medium-Medium	17	32	56	5774.17	laag
Medium-Soft-Medium-Medium	17	33	49	5774.54	laag
Medium-Soft-Medium-Medium	17	33	50	5773.82	laag
Medium-Soft-Medium-Medium	17	33	51	5773.31	laag
Medium-Soft-Medium-Medium	17	33	52	5773.01	laag
Medium-Soft-Medium-Medium	17	33	53	5772.92	laag
Medium-Soft-Medium-Medium	17	33	54	5773.03	laag
Medium-Soft-Medium-Medium	17	33	55	5773.36	laag
Medium-Soft-Medium-Medium	17	33	56	5773.89	laag
Medium-Soft-Medium-Medium	17	33	57	5774.65	laag
Medium-Soft-Medium-Medium	17	34	50	5774.39	laag
Medium-Soft-Medium-Medium	17	34	51	5773.78	laag
Medium-Soft-Medium-Medium	17	34	52	5773.38	laag
Medium-Soft-Medium-Medium	17	34	53	5773.18	laag
Medium-Soft-Medium-Medium	17	34	54	5773.2	laag
Medium-Soft-Medium-Medium	17	34	55	5773.42	laag
Medium-Soft-Medium-Medium	17	34	56	5773.86	laag
Medium-Soft-Medium-Medium	17	34	57	5774.52	laag
Medium-Soft-Medium-Medium	17	35	51	5774.5	laag
Medium-Soft-Medium-Medium	17	35	52	5774.0	laag
Medium-Soft-Medium-Medium	17	35	53	5773.7	laag
Medium-Soft-Medium-Medium	17	35	54	5773.61	laag
Medium-Soft-Medium-Medium	17	35	55	5773.74	laag
Medium-Soft-Medium-Medium	17	35	56	5774.08	laag
Medium-Soft-Medium-Medium	17	35	57	5774.64	laag
Medium-Soft-Medium-Medium	18	29	49	5774.58	laag
Medium-Soft-Medium-Medium	18	29	50	5774.26	laag
Medium-Soft-Medium-Medium	18	29	51	5774.15	laag
Medium-Soft-Medium-Medium	18	29	52	5774.23	laag
Medium-Soft-Medium-Medium	18	29	53	5774.53	laag
Medium-Soft-Medium-Medium	18	30	48	5774.7	laag
Medium-Soft-Medium-Medium	18	30	49	5774.08	laag
Medium-Soft-Medium-Medium	18	30	50	5773.67	laag
Medium-Soft-Medium-Medium	18	30	51	5773.45	laag
Medium-Soft-Medium-Medium	18	30	52	5773.45	laag
Medium-Soft-Medium-Medium	18	30	53	5773.65	laag
Medium-Soft-Medium-Medium	18	30	54	5774.05	laag
Medium-Soft-Medium-Medium	18	30	55	5774.67	laag
Medium-Soft-Medium-Medium	18	31	48	5774.55	laag
Medium-Soft-Medium-Medium	18	31	49	5773.84	laag
Medium-Soft-Medium-Medium	18	31	50	5773.32	laag
Medium-Soft-Medium-Medium	18	31	51	5773.01	laag
Medium-Soft-Medium-Medium	18	31	52	5772.91	laag
Medium-Soft-Medium-Medium	18	31	53	5773.01	laag
Medium-Soft-Medium-Medium	18	31	54	5773.32	laag
Medium-Soft-Medium-Medium	18	31	55	5773.84	laag
Medium-Soft-Medium-Medium	18	31	56	5774.57	laag
Medium-Soft-Medium-Medium	18	32	48	5774.66	laag
Medium-Soft-Medium-Medium	18	32	49	5773.85	laag
Medium-Soft-Medium-Medium	18	32	50	5773.23	laag
Medium-Soft-Medium-Medium	18	32	51	5772.82	laag
Medium-Soft-Medium-Medium	18	32	52	5772.62	laag
Medium-Soft-Medium-Medium	18	32	53	5772.62	laag
Medium-Soft-Medium-Medium	18	32	54	5772.84	laag
Medium-Soft-Medium-Medium	18	32	55	5773.26	laag
Medium-Soft-Medium-Medium	18	32	56	5773.89	laag
Medium-Soft-Medium-Medium	18	32	57	5774.74	laag
Medium-Soft-Medium-Medium	18	33	49	5774.11	laag
Medium-Soft-Medium-Medium	18	33	50	5773.39	laag
Medium-Soft-Medium-Medium	18	33	51	5772.88	laag
Medium-Soft-Medium-Medium	18	33	52	5772.58	laag
Medium-Soft-Medium-Medium	18	33	53	5772.49	laag
Medium-Soft-Medium-Medium	18	33	54	5772.6	laag
Medium-Soft-Medium-Medium	18	33	55	5772.93	laag
Medium-Soft-Medium-Medium	18	33	56	5773.46	laag
Medium-Soft-Medium-Medium	18	33	57	5774.22	laag
Medium-Soft-Medium-Medium	18	34	49	5774.63	laag
Medium-Soft-Medium-Medium	18	34	50	5773.81	laag
Medium-Soft-Medium-Medium	18	34	51	5773.2	laag
Medium-Soft-Medium-Medium	18	34	52	5772.8	laag
Medium-Soft-Medium-Medium	18	34	53	5772.6	laag
Medium-Soft-Medium-Medium	18	34	54	5772.62	laag
Medium-Soft-Medium-Medium	18	34	55	5772.84	laag
Medium-Soft-Medium-Medium	18	34	56	5773.28	laag
Medium-Soft-Medium-Medium	18	34	57	5773.94	laag
Medium-Soft-Medium-Medium	18	34	58	5774.81	laag
Medium-Soft-Medium-Medium	18	35	50	5774.49	laag
Medium-Soft-Medium-Medium	18	35	51	5773.77	laag
